id,c,treated,mediator,event
2961,-0.851427,0,0,0
2962,0.380761,1,1,1
2963,0.205544,0,0,1
2964,0.895955,0,1,0
2965,-0.969719,1,0,0
2966,0.219069,0,1,1
2967,0.223377,0,0,0
2968,0.310353,1,1,1
2969,1.378813,1,0,0
2970,-1.869341,0,0,1
2971,0.4943,1,1,1
2972,1.72385,1,1,0
2973,-0.020226,0,1,1
2974,0.711076,1,0,0
2975,-0.594631,1,0,0
2976,0.377387,1,1,1
2977,1.398676,1,0,1
2978,0.908614,1,1,1
2979,0.675875,1,1,1
2980,-1.604954,1,0,0
2981,1.499487,1,1,0
2982,-0.272571,1,1,0
2983,-0.44414,1,0,0
2984,0.64709,0,0,1
2985,-0.45025,0,0,0
2986,-1.633673,0,0,0
2987,1.715009,0,0,1
2988,-0.007393,0,0,0
2989,0.31425,0,0,0
2990,1.246502,1,0,1
2991,0.179446,0,0,0
2992,1.666079,1,1,1
2993,0.943848,1,0,0
2994,1.162048,0,0,1
2995,-1.118102,0,0,0
2996,1.439304,1,1,1
2997,0.979974,0,0,0
2998,-0.547627,0,0,0
2999,-2.074071,1,0,0
3000,0.198451,1,1,1
3001,0.156695,1,0,0
3002,0.58898,1,0,0
3003,0.64117,0,0,1
3004,-0.81355,0,0,0
3005,-0.737507,1,1,1
3006,-0.00614,0,0,0
3007,2.81509,0,1,1
3008,-0.249774,1,1,1
3009,-0.980548,0,0,1
3010,0.879197,0,1,1
3011,-0.726682,0,0,0
3012,-0.336529,1,0,0
3013,1.259094,1,1,0
3014,0.288963,1,1,0
3015,-0.144645,0,0,0
3016,0.449362,1,1,1
3017,-0.798878,1,1,0
3018,0.430895,0,0,1
3019,-1.474464,0,0,0
3020,-0.307393,0,0,0
3021,-0.392248,0,1,1
3022,-1.239003,0,0,0
3023,0.010976,0,1,1
3024,0.961832,1,1,1
3025,-0.529156,1,1,0
3026,0.656616,1,1,0
3027,0.015547,0,0,0
3028,-1.781658,0,0,0
3029,-0.704317,0,1,0
3030,-0.165027,0,1,1
3031,-0.36148,1,1,0
3032,-1.802847,0,0,0
3033,-1.239186,1,0,0
3034,1.032646,1,1,1
3035,-0.015309,1,1,1
3036,0.540922,0,1,0
3037,-0.813379,0,0,0
3038,-1.243607,1,0,0
3039,-0.383318,0,0,0
3040,0.192354,1,1,0
3041,-2.076388,1,0,0
3042,-0.617137,0,0,0
3043,-0.068346,1,1,1
3044,0.095205,0,0,1
3045,-0.818706,1,1,1
3046,0.84903,1,1,0
3047,1.206757,1,1,1
3048,0.461953,0,1,1
3049,-0.795825,0,0,0
3050,0.374116,1,1,1
3051,0.441014,0,1,1
3052,-0.388889,0,0,0
3053,2.411442,1,1,1
3054,0.974137,0,0,0
3055,-1.432768,0,1,0
3056,-0.114998,0,1,0
3057,-1.086948,1,0,0
3058,-2.729138,0,0,0
3059,0.3231,1,1,0
3060,-0.633611,1,1,1
3061,-0.077103,0,0,0
3062,0.428887,0,0,0
3063,0.205578,1,1,1
3064,1.458687,1,1,1
3065,-0.055402,1,1,0
3066,-0.132682,1,0,1
3067,0.826363,0,1,0
3068,0.088552,0,1,0
3069,-1.202533,0,1,0
3070,0.617818,0,0,0
3071,-0.731029,0,0,0
3072,1.523776,0,0,0
3073,0.575331,0,0,0
3074,0.525064,1,1,1
3075,-1.371218,0,1,0
3076,0.230818,1,1,0
3077,-1.557403,0,0,0
3078,0.551412,0,0,0
3079,0.835248,0,1,1
3080,-0.855118,0,0,1
3081,0.623822,0,1,1
3082,1.072983,1,1,1
3083,-0.531506,0,0,0
3084,-0.946839,1,0,0
3085,-0.839165,0,0,0
3086,1.142378,1,1,1
3087,-0.922684,1,1,0
3088,0.899738,1,0,0
3089,-1.143584,0,0,0
3090,-1.093764,1,0,1
3091,-0.822059,0,0,0
3092,0.037817,0,1,1
3093,-0.152355,1,1,0
3094,1.999049,1,1,1
3095,0.451164,0,0,0
3096,0.117138,0,0,0
3097,-0.45196,1,0,1
3098,-1.900943,1,1,1
3099,0.644512,1,1,1
3100,2.073175,1,0,0
3101,1.863309,1,1,0
3102,1.062063,0,0,0
3103,0.398175,0,0,1
3104,-1.621161,1,1,1
3105,0.97487,0,0,0
3106,-0.270041,0,0,0
3107,0.073589,1,0,0
3108,-0.42184,0,0,0
3109,1.611889,1,1,0
3110,0.833474,1,1,0
3111,0.639981,1,1,1
3112,-0.037777,1,1,1
3113,-1.616602,1,1,0
3114,-0.183534,0,1,1
3115,1.179869,0,0,0
3116,0.340257,1,1,0
3117,2.096542,1,1,1
3118,0.238183,1,1,1
3119,1.081542,1,1,0
3120,-1.439108,1,0,0
3121,-0.746925,0,1,0
3122,0.101974,1,1,1
3123,0.221553,1,0,0
3124,0.779707,0,1,1
3125,-0.554114,1,1,1
3126,0.133951,0,0,0
3127,-1.275737,0,0,1
3128,0.875251,0,1,1
3129,-0.727846,1,1,1
3130,1.090018,1,1,1
3131,-0.913925,1,1,1
3132,-1.304765,1,0,0
3133,0.250238,0,1,1
3134,0.778921,1,1,0
3135,-0.254578,1,1,0
3136,1.359824,1,0,0
3137,-0.270703,0,1,0
3138,0.316909,1,1,0
3139,0.397594,0,0,1
3140,2.332516,1,1,1
3141,-0.790848,0,1,0
3142,0.60124,1,1,1
3143,-1.566148,0,0,0
3144,0.367301,1,0,1
3145,1.172322,1,1,0
3146,-0.486787,0,0,0
3147,0.333883,1,1,0
3148,1.459841,1,1,1
3149,2.727545,1,1,0
3150,-1.299311,0,1,1
3151,-0.538324,1,1,1
3152,0.303056,1,1,1
3153,0.940292,1,0,1
3154,-0.898774,0,0,0
3155,-0.892161,0,0,0
3156,0.756178,1,0,0
3157,0.91502,0,1,0
3158,0.576409,1,1,1
3159,-1.087046,0,0,0
3160,0.767465,1,1,0
3161,0.15916,0,0,1
3162,0.5103,1,1,0
3163,-0.863445,1,0,0
3164,-0.221664,1,1,0
3165,1.066298,1,0,0
3166,0.022295,1,1,1
3167,-0.266732,0,0,1
3168,1.04689,1,1,1
3169,0.212186,1,1,1
3170,-1.122528,0,0,0
3171,0.437013,1,1,1
3172,-1.982157,1,0,0
3173,-0.158275,0,0,1
3174,-1.622677,1,0,0
3175,0.678839,0,0,1
3176,-2.833383,0,0,0
3177,0.460628,0,1,0
3178,-0.346391,0,1,0
3179,1.246527,1,0,0
3180,-0.17933,1,1,0
3181,0.176003,0,1,0
3182,-0.168732,0,1,1
3183,0.279617,1,1,1
3184,0.814696,1,0,0
3185,-0.920894,0,0,0
3186,-1.052271,1,1,1
3187,0.468304,0,0,0
3188,0.749551,0,0,0
3189,-0.470859,0,0,1
3190,-0.086208,0,0,1
3191,0.891463,1,0,0
3192,-0.435208,1,1,1
3193,-0.618119,0,0,1
3194,-0.349959,0,0,1
3195,-1.433489,0,0,0
3196,1.654535,0,0,0
3197,0.152197,1,0,0
3198,0.801164,0,1,1
3199,-0.180424,0,1,1
3200,1.008222,0,1,1
3201,0.34649,0,0,1
3202,-0.703773,0,1,0
3203,-0.478402,1,0,0
3204,-1.271816,0,0,1
3205,1.063328,0,0,1
3206,0.098964,1,1,1
3207,-0.733432,0,0,0
3208,-0.565638,0,1,1
3209,-0.338448,1,1,1
3210,0.284622,0,0,0
3211,0.787099,1,1,1
3212,-0.529798,1,1,1
3213,-1.488443,0,0,0
3214,0.119011,0,1,1
3215,-0.024592,1,0,0
3216,-1.050299,1,0,1
3217,-0.846069,1,1,1
3218,-2.459965,0,0,0
3219,0.377381,1,0,1
3220,-0.36265,1,1,0
3221,0.20678,1,1,0
3222,0.016904,1,1,0
3223,-0.995736,0,1,0
3224,-1.408579,0,0,0
3225,2.314482,1,1,1
3226,-0.813007,1,1,1
3227,-1.418257,1,0,0
3228,0.093223,0,0,1
3229,1.151956,0,1,0
3230,0.269919,0,1,0
3231,-0.535887,0,1,1
3232,-0.137467,0,1,1
3233,-0.178592,0,1,1
3234,0.815055,1,1,1
3235,0.91658,1,0,0
3236,-1.566598,0,0,0
3237,-0.450598,0,1,0
3238,-0.381032,0,0,0
3239,-0.533804,0,1,1
3240,-0.292507,0,0,0
3241,0.25518,0,1,0
3242,0.522564,1,1,1
3243,0.377989,0,1,1
3244,-1.151866,0,0,0
3245,0.894334,1,1,1
3246,-0.233394,1,1,1
3247,1.902412,1,1,1
3248,-0.571354,0,0,0
3249,0.195187,0,0,1
3250,-0.822769,1,0,0
3251,-1.459561,1,1,1
3252,-1.27521,1,0,0
3253,0.291305,1,1,1
3254,1.229307,1,0,0
3255,-0.437656,0,0,1
3256,-1.403346,0,0,0
3257,-0.631046,0,1,0
3258,1.064782,0,0,1
3259,-0.318394,1,1,1
3260,-1.5055,1,0,0
3261,0.429173,0,0,0
3262,-1.052252,0,1,1
3263,-0.733318,1,1,0
3264,-0.953655,0,0,0
3265,1.409385,1,0,0
3266,-1.581405,0,0,0
3267,-1.854313,0,1,0
3268,-2.363594,0,1,0
3269,1.153258,0,1,0
3270,0.51695,1,1,1
3271,0.080725,1,1,1
3272,0.711372,0,1,1
3273,0.484409,0,0,0
3274,3.184617,1,1,1
3275,-0.533566,0,1,1
3276,0.403649,0,0,0
3277,-0.372187,0,1,1
3278,0.524294,0,0,0
3279,1.031132,0,0,1
3280,-0.470273,0,0,0
3281,1.865063,0,1,0
3282,1.294448,1,1,1
3283,1.522623,1,1,1
3284,-0.040605,0,1,0
3285,-1.377072,0,0,0
3286,-1.178897,0,1,0
3287,0.052046,0,0,0
3288,0.964887,1,1,0
3289,-0.670036,0,0,0
3290,0.167875,1,1,1
3291,1.051809,1,0,0
3292,1.282458,0,0,1
3293,-0.507052,1,1,1
3294,-0.721614,0,0,0
3295,-1.284306,0,0,1
3296,-1.068745,0,0,0
3297,1.733703,1,1,1
3298,-0.246745,0,1,0
3299,0.71714,0,0,1
3300,0.609304,0,0,0
3301,0.822587,0,0,0
3302,0.584908,1,1,1
3303,-0.705767,0,0,1
3304,0.82407,1,1,1
3305,-1.877262,0,1,1
3306,0.529807,1,1,0
3307,-0.821904,1,1,1
3308,-1.846828,0,0,0
3309,-1.122866,0,0,1
3310,0.719461,1,1,1
3311,-0.569718,1,0,0
3312,0.05879,0,0,1
3313,-1.322263,0,0,1
3314,-1.220496,0,0,0
3315,-0.872184,0,0,0
3316,0.486801,1,1,1
3317,2.285592,0,0,1
3318,0.155341,1,1,1
3319,-1.424941,0,1,0
3320,-0.013726,0,0,1
3321,-0.407308,0,1,0
3322,0.436762,0,0,0
3323,0.77177,0,1,0
3324,0.372428,1,1,1
3325,-0.893884,0,0,0
3326,1.240343,0,1,1
3327,-0.485137,1,1,1
3328,-0.750283,0,0,0
3329,-1.544024,0,0,0
3330,-0.224852,0,0,0
3331,0.393774,0,1,1
3332,-0.438603,1,1,1
3333,-0.516353,1,1,0
3334,-2.372767,0,0,0
3335,-0.445763,1,1,1
3336,1.103274,1,1,1
3337,0.505387,0,1,0
3338,-0.454103,0,1,0
3339,0.435764,0,0,0
3340,0.869526,1,1,1
3341,0.125441,1,0,0
3342,-1.244369,0,1,1
3343,0.557587,0,1,1
3344,1.200383,1,1,1
3345,-1.260312,1,1,0
3346,0.996286,1,1,0
3347,0.544164,0,0,0
3348,1.988497,0,1,1
3349,0.762463,0,1,1
3350,-1.368915,0,0,0
3351,-0.615474,1,0,0
3352,-0.045653,1,1,1
3353,1.184123,1,1,1
3354,0.577191,1,0,0
3355,1.069678,0,0,0
3356,0.355002,1,1,0
3357,0.305572,0,1,0
3358,-2.205486,0,0,0
3359,-0.149519,1,1,0
3360,1.884991,0,1,0
3361,-0.52714,1,0,0
3362,-0.063797,0,0,0
3363,-0.221466,1,1,0
3364,1.070086,0,0,1
3365,-0.919995,1,0,0
3366,-0.946178,0,1,0
3367,1.167078,1,0,0
3368,-1.445383,1,0,0
3369,-1.230687,0,0,0
3370,0.486069,0,1,0
3371,0.194283,0,1,1
3372,-1.022107,0,0,0
3373,0.73731,1,0,0
3374,-1.573478,1,0,0
3375,-1.717601,0,0,0
3376,-0.769602,0,0,0
3377,-0.281241,0,0,0
3378,-2.068636,0,0,0
3379,0.338923,0,1,1
3380,0.64509,1,1,0
3381,0.274404,0,1,1
3382,0.687163,0,1,1
3383,-0.527093,0,0,1
3384,0.804134,1,0,0
3385,1.53499,1,1,0
3386,0.015638,1,1,1
3387,-0.999217,1,1,0
3388,-0.170943,0,0,1
3389,-0.44363,0,0,0
3390,2.176604,0,0,0
3391,-0.815364,1,0,0
3392,-0.136359,1,1,1
3393,0.295554,1,1,1
3394,-0.632503,0,0,0
3395,-1.122475,0,0,0
3396,-1.443748,1,0,0
3397,-2.295819,0,0,0
3398,1.505238,1,1,1
3399,-0.399116,1,1,1
3400,-1.844289,0,1,0
3401,0.456444,0,0,0
3402,0.990141,1,1,1
3403,-1.568524,0,0,0
3404,-0.76383,0,1,1
3405,0.273467,0,1,1
3406,1.650687,1,0,0
3407,1.338768,0,1,1
3408,0.153171,1,0,1
3409,0.839315,1,1,0
3410,2.472006,1,1,1
3411,0.865883,0,0,0
3412,-0.682652,0,1,1
3413,0.962541,0,0,0
3414,-0.800464,1,0,0
3415,1.103098,0,0,0
3416,0.166953,1,1,1
3417,1.178542,0,0,1
3418,1.86552,1,1,1
3419,-1.322403,0,0,0
3420,0.668889,0,1,0
3421,-1.356085,1,0,0
3422,1.612121,1,1,1
3423,0.621924,0,0,1
3424,0.548995,1,0,0
3425,1.699317,0,1,0
3426,1.140251,1,0,0
3427,1.177714,1,1,0
3428,1.057752,0,1,0
3429,-0.259004,0,1,1
3430,0.509845,1,1,1
3431,-0.768368,0,1,0
3432,1.857359,1,1,1
3433,-0.467392,1,1,1
3434,0.749109,1,0,0
3435,-0.336292,0,0,0
3436,0.850812,0,0,0
3437,0.003059,0,0,0
3438,-1.525319,0,0,0
3439,0.410271,0,1,0
3440,-0.667411,0,0,0
3441,-0.193987,0,0,0
3442,-0.199462,0,0,1
3443,1.084897,1,1,0
3444,0.831771,1,1,1
3445,-0.19261,1,1,1
3446,1.061892,1,1,1
3447,0.247728,0,1,0
3448,1.931477,0,0,1
3449,0.793689,1,1,0
3450,1.292545,0,0,0
3451,-0.401295,0,0,1
3452,-0.550305,0,1,0
3453,-0.263263,0,0,0
3454,0.43298,1,1,1
3455,-0.242556,1,1,1
3456,-0.741293,0,0,0
3457,1.102641,0,0,0
3458,0.779636,0,0,0
3459,0.296604,0,0,0
3460,0.672977,1,1,1
3461,1.74662,0,0,1
3462,0.208216,1,1,0
3463,-1.06108,1,1,0
3464,-0.118741,0,1,1
3465,0.776007,0,1,0
3466,0.186862,0,1,1
3467,-0.32946,1,1,0
3468,-1.179542,0,0,0
3469,0.926328,1,1,0
3470,0.763037,0,0,0
3471,-0.274674,0,0,1
3472,-2.621427,0,0,0
3473,0.161868,0,1,1
3474,0.675116,1,1,1
3475,0.334536,1,0,0
3476,-0.131192,1,0,0
3477,0.420894,1,0,0
3478,0.033896,0,0,0
3479,-2.057392,0,0,0
3480,0.153518,0,0,0
3481,-0.476167,0,0,0
3482,-0.264391,0,0,0
3483,0.871962,0,1,0
3484,0.78789,0,1,1
3485,-0.072601,1,0,0
3486,-0.777554,1,0,1
3487,-0.563662,1,1,1
3488,0.183512,1,0,0
3489,-2.152176,0,1,1
3490,-1.946695,0,1,0
3491,-0.326482,0,0,0
3492,1.323873,0,0,0
3493,1.249723,0,0,0
3494,0.171322,0,1,1
3495,-1.100387,0,1,0
3496,1.110428,0,1,0
3497,0.027219,1,0,0
3498,1.762609,0,1,0
3499,-1.813452,1,0,1
3500,-1.428962,1,0,0
3501,-1.357366,0,0,1
3502,-0.1848,0,0,0
3503,-0.838587,0,1,0
3504,-0.149795,1,1,1
3505,-0.539892,0,0,0
3506,0.312326,0,0,1
3507,0.072376,0,1,1
3508,-1.324812,0,1,0
3509,0.819856,0,0,1
3510,-0.614028,1,1,1
3511,0.327455,0,0,0
3512,-1.01091,0,0,0
3513,-0.145812,0,0,0
3514,-1.407646,0,0,0
3515,0.242368,1,0,1
3516,0.789737,1,1,1
3517,-0.441692,1,1,1
3518,-0.516474,0,0,0
3519,-0.844485,0,1,1
3520,-0.911001,0,0,0
3521,0.223538,1,1,1
3522,1.323021,1,1,1
3523,-0.554901,0,1,0
3524,0.776044,0,1,0
3525,-1.563575,1,0,0
3526,1.085832,0,0,0
3527,-0.506371,1,1,0
3528,0.030526,0,0,0
3529,-0.73671,0,1,0
3530,1.561267,1,1,0
3531,1.970233,0,1,1
3532,-1.506712,0,1,0
3533,1.802405,0,0,0
3534,2.241401,1,1,1
3535,0.043145,1,1,1
3536,-0.965824,0,1,0
3537,-0.497135,1,0,1
3538,-0.790824,0,0,0
3539,-0.56278,0,1,0
3540,-0.109419,1,1,1
3541,-0.69419,0,0,0
3542,-1.423763,0,0,0
3543,-0.02977,1,0,0
3544,1.657136,0,0,0
3545,1.921902,1,1,1
3546,-0.401411,0,0,0
3547,0.133033,0,0,0
3548,1.098982,0,0,0
3549,0.321514,0,0,0
3550,1.255129,0,0,1
3551,-0.473392,0,0,0
3552,-0.85104,0,1,0
3553,0.369495,1,1,1
3554,0.291184,0,1,0
3555,1.231791,1,0,1
3556,0.769994,1,1,1
3557,0.001602,0,0,1
3558,0.895994,0,1,0
3559,-0.235527,0,1,0
3560,0.328689,0,0,0
3561,-0.410781,1,1,1
3562,-0.07523,0,1,0
3563,-1.200314,1,0,0
3564,-0.497822,0,1,0
3565,-0.62123,0,0,0
3566,0.153443,0,0,0
3567,0.469217,1,1,0
3568,1.991534,1,1,1
3569,0.05664,0,0,0
3570,-0.34003,0,0,0
3571,0.152728,0,1,0
3572,-1.068451,0,0,0
3573,-0.297938,1,1,1
3574,1.144545,0,0,0
3575,1.295435,0,0,0
3576,0.719999,0,0,0
3577,0.53788,1,1,1
3578,-3.59159,0,0,0
3579,-0.015569,0,1,0
3580,-0.42964,0,0,0
3581,-1.106945,0,0,0
3582,0.245611,1,0,0
3583,-0.068897,0,0,0
3584,0.182715,0,0,0
3585,0.530552,0,0,1
3586,0.336835,1,1,1
3587,-2.298477,0,0,0
3588,0.103085,1,0,0
3589,1.357897,1,0,0
3590,-0.029241,1,1,0
3591,-0.623547,0,0,0
3592,0.859435,0,0,0
3593,-1.655078,0,0,0
3594,0.625236,1,1,1
3595,-0.497694,1,0,0
3596,1.111545,1,1,1
3597,0.608101,0,1,0
3598,-1.372826,1,0,0
3599,-0.452164,1,1,0
3600,-0.118115,0,0,0
3601,0.468184,1,1,0
3602,-0.687889,0,0,0
3603,-0.704236,0,0,0
3604,-0.691808,0,0,0
3605,-0.114616,0,0,1
3606,1.117624,0,0,0
3607,0.787243,0,0,0
3608,0.171784,0,1,0
3609,-1.540536,0,0,0
3610,1.881791,1,1,0
3611,0.128979,0,0,0
3612,0.048338,0,1,1
3613,0.526686,0,0,1
3614,-0.819199,0,0,0
3615,-0.402501,0,1,0
3616,-0.724756,1,0,0
3617,2.530827,0,1,0
3618,-0.080534,1,1,1
3619,-0.834035,0,0,0
3620,-0.293033,0,0,0
3621,0.715693,1,0,0
3622,-0.312396,0,1,1
3623,2.479572,1,1,1
3624,-2.215259,0,1,0
3625,0.798114,1,1,1
3626,-1.564201,0,0,1
3627,0.619401,0,1,1
3628,-1.039727,0,0,0
3629,0.645586,0,1,0
3630,1.009255,1,1,0
3631,-0.227638,1,1,0
3632,0.315898,1,1,1
3633,-0.565207,1,1,1
3634,-0.197772,0,0,0
3635,-0.639116,0,0,0
3636,0.47695,1,0,0
3637,0.303084,1,1,0
3638,0.910024,1,0,0
3639,-0.923742,0,0,0
3640,-0.536286,0,0,0
3641,0.198526,0,1,0
3642,-0.207268,0,0,0
3643,-1.233754,0,0,0
3644,2.052081,1,1,1
3645,0.572325,1,0,0
3646,0.531142,0,1,0
3647,1.857773,1,1,1
3648,0.221827,1,0,0
3649,-0.653795,1,0,1
3650,0.032107,0,0,0
3651,1.568025,0,0,1
3652,-0.528299,0,0,0
3653,0.015059,1,1,1
3654,1.003541,0,0,1
3655,0.024324,1,0,0
3656,1.446935,0,1,0
3657,-1.021861,0,0,0
3658,-0.376868,1,0,1
3659,0.344097,1,0,0
3660,0.999267,1,1,1
3661,0.54444,1,0,1
3662,0.374409,0,0,0
3663,0.802922,1,1,1
3664,-0.74658,1,1,1
3665,-0.575368,0,0,0
3666,0.116056,1,1,0
3667,2.294541,1,1,1
3668,-1.089893,0,1,0
3669,-1.315645,0,0,0
3670,-2.269635,0,0,0
3671,-0.217581,0,1,0
3672,1.160754,1,1,1
3673,1.170103,1,1,1
3674,1.047492,1,1,0
3675,-1.519185,1,0,0
3676,0.571402,1,1,0
3677,-0.280829,0,0,0
3678,-1.070467,1,1,0
3679,-0.850261,1,1,1
3680,-0.357997,0,0,0
3681,0.188627,0,0,0
3682,1.91213,1,1,0
3683,0.579755,0,1,0
3684,-0.4308,1,0,1
3685,0.592768,1,1,0
3686,-1.738017,0,0,0
3687,-0.299876,1,1,1
3688,0.146479,1,1,1
3689,0.280457,0,0,0
3690,0.149503,0,1,1
3691,-1.025298,1,1,0
3692,2.451564,0,0,1
3693,0.638906,0,0,1
3694,0.674007,1,1,1
3695,-1.771436,1,0,0
3696,-0.907421,0,1,0
3697,0.796418,1,0,0
3698,1.788372,1,1,1
3699,0.733091,0,0,0
3700,0.792209,1,1,0
3701,0.861392,0,0,0
3702,-1.853358,0,0,0
3703,0.593832,1,1,1
3704,-0.338449,0,0,0
3705,-1.681823,0,0,0
3706,0.93975,1,1,1
3707,-0.071263,0,0,0
3708,-0.363754,0,0,0
3709,0.939966,1,1,0
3710,0.737838,0,0,0
3711,0.190478,0,0,1
3712,0.930589,0,1,1
3713,1.176226,1,1,1
3714,0.752762,0,0,0
3715,1.230098,1,0,0
3716,-1.365352,1,0,0
3717,-1.091416,0,0,0
3718,0.712098,1,1,1
3719,-0.353106,0,1,0
3720,-0.388969,1,0,1
3721,0.074282,0,0,0
3722,2.054218,0,1,0
3723,0.418921,1,0,0
3724,-1.794231,0,1,1
3725,0.285109,1,0,0
3726,-1.878255,1,1,0
3727,1.242602,1,1,1
3728,2.41585,0,0,1
3729,-0.067687,0,1,0
3730,-1.190981,0,0,0
3731,-0.281712,1,0,0
3732,-1.346548,1,0,1
3733,0.024059,1,1,0
3734,0.449527,0,0,0
3735,-0.063052,0,1,0
3736,0.236218,0,0,0
3737,0.189035,0,1,0
3738,-0.856924,0,0,0
3739,-0.188156,0,0,0
3740,-1.58535,0,0,0
3741,-0.100342,0,0,0
3742,0.201876,0,0,0
3743,-0.349765,0,0,0
3744,0.428224,0,0,0
3745,1.038148,0,1,1
3746,0.091184,0,1,1
3747,0.158421,1,1,1
3748,0.152931,0,1,0
3749,-1.123878,0,0,0
3750,2.325588,1,1,0
3751,0.951132,0,0,0
3752,-0.313285,0,0,1
3753,-0.234288,0,1,0
3754,0.698503,1,1,1
3755,0.997729,1,0,0
3756,0.663799,1,0,1
3757,1.02938,1,1,0
3758,-0.321251,1,1,0
3759,-1.211133,0,0,0
3760,-0.787087,0,0,1
3761,0.409975,0,0,0
3762,0.540643,0,0,0
3763,-2.467117,0,0,0
3764,-1.302295,0,0,0
3765,1.064338,1,1,1
3766,1.259603,1,1,1
3767,0.806777,0,0,0
3768,0.778236,1,1,1
3769,-0.334117,1,0,0
3770,0.522665,0,0,0
3771,-0.682884,1,0,1
3772,1.345107,1,1,0
3773,-0.074059,0,0,0
3774,-1.225625,0,1,0
3775,0.181905,1,1,0
3776,-2.830765,0,0,0
3777,1.625677,1,1,1
3778,-1.007351,0,0,0
3779,-0.731665,0,0,0
3780,-0.376643,0,0,0
3781,-1.35369,1,0,0
3782,-1.207344,0,1,0
3783,-0.102193,0,1,1
3784,-0.566368,1,1,1
3785,-1.252097,1,1,0
3786,1.377446,0,1,0
3787,-0.403656,0,1,0
3788,-0.023841,1,1,1
3789,-0.324299,0,0,1
3790,0.607034,0,0,0
3791,-0.977357,0,1,0
3792,-0.197686,1,1,0
3793,0.037387,1,1,1
3794,0.3184,0,0,0
3795,0.18396,0,1,1
3796,-0.907217,1,1,1
3797,0.310423,0,0,0
3798,1.034666,1,0,0
3799,0.867059,0,0,1
3800,-0.09998,1,1,1
3801,-0.453981,1,1,1
3802,-2.470585,0,1,0
3803,0.773439,0,0,0
3804,0.20531,1,1,0
3805,-0.37452,1,0,0
3806,-0.183263,0,0,0
3807,0.531776,0,1,1
3808,-0.852787,0,0,0
3809,-2.919242,0,0,0
3810,-2.632861,0,0,0
3811,-0.232668,1,1,0
3812,-0.114852,1,0,0
3813,1.047566,0,1,0
3814,0.443642,0,0,0
3815,0.463038,1,0,1
3816,1.082429,1,1,1
3817,1.681696,0,0,1
3818,0.181421,0,0,0
3819,0.745801,0,0,0
3820,-1.701653,0,0,0
3821,0.221979,0,0,0
3822,-0.442531,1,0,0
3823,0.350794,1,1,1
3824,-0.445591,1,1,0
3825,-0.641997,0,0,1
3826,1.301218,1,1,1
3827,-0.62478,1,0,0
3828,-0.561278,0,0,0
3829,1.42432,1,0,1
3830,0.061301,0,1,0
3831,-0.75388,1,1,1
3832,1.392064,1,1,1
3833,0.660538,1,1,1
3834,1.56124,1,1,1
3835,0.447867,0,0,0
3836,-0.446716,0,1,0
3837,-0.64614,0,0,0
3838,-0.645565,1,0,1
3839,1.92074,1,1,1
3840,-0.621278,1,0,1
3841,-1.060332,1,0,0
3842,-1.093739,1,0,0
3843,0.024495,1,0,0
3844,3.323597,1,0,0
3845,0.491352,0,0,1
3846,-1.610101,0,1,0
3847,0.079312,1,1,1
3848,0.409737,1,0,1
3849,0.480787,0,0,0
3850,-0.373732,1,0,0
3851,1.478628,0,0,1
3852,-0.861251,0,0,0
3853,0.417273,0,0,0
3854,-1.9008,1,0,0
3855,0.126533,0,0,1
3856,-0.082592,0,0,1
3857,1.600449,1,1,1
3858,-0.098465,0,0,0
3859,0.396785,0,0,0
3860,-1.086549,0,1,1
3861,0.032892,0,1,0
3862,-1.124068,0,1,1
3863,-0.089091,1,0,0
3864,-0.093894,1,1,1
3865,-1.349923,0,0,0
3866,1.499624,0,0,0
3867,0.632157,1,0,0
3868,0.46225,1,1,0
3869,0.534393,1,0,0
3870,0.054157,0,1,0
3871,-1.195734,0,0,1
3872,0.067702,0,0,0
3873,0.235512,0,0,0
3874,-0.613397,0,0,0
3875,-2.096534,0,1,0
3876,0.007692,0,1,0
3877,0.260105,0,0,0
3878,-0.075794,0,0,0
3879,-1.355532,0,1,0
3880,-0.314318,1,0,0
3881,-0.170529,0,0,0
3882,1.055014,0,1,0
3883,-0.652787,0,0,0
3884,0.453145,1,1,1
3885,1.00543,0,0,1
3886,0.350166,0,1,0
3887,-0.960248,0,0,0
3888,0.747075,0,0,0
3889,1.12228,1,0,0
3890,-0.1545,0,0,0
3891,-0.849602,1,0,0
3892,-0.540273,1,0,0
3893,1.909837,1,0,1
3894,0.469362,0,0,0
3895,0.402845,1,1,0
3896,0.847987,1,1,1
3897,-0.408231,0,0,0
3898,-0.600602,0,0,0
3899,0.970922,1,1,1
3900,0.443068,0,1,1
3901,0.34438,0,0,0
3902,-1.764777,0,1,0
3903,-1.64503,0,0,0
3904,1.413451,1,1,1
3905,0.922726,1,1,0
3906,-1.73869,0,1,0
3907,1.508467,1,1,1
3908,-0.361007,1,1,0
3909,1.4072,1,1,1
3910,0.097051,0,1,0
3911,1.814677,1,1,0
3912,-1.902505,1,1,1
3913,0.90255,0,0,0
3914,0.109525,1,1,1
3915,-1.008964,1,0,1
3916,2.159817,1,1,1
3917,-0.062168,0,1,1
3918,2.632247,1,1,1
3919,-2.265106,0,0,0
3920,0.059319,1,1,1
3921,0.227422,1,0,0
3922,0.457897,0,1,0
3923,1.7965,1,1,1
3924,0.396685,0,1,0
3925,-0.45889,0,0,0
3926,-0.646485,1,1,1
