id,exposed,covariate,outcome
3436,0,-0.731543,0
3437,1,-0.803562,0
3438,1,1.181199,1
3439,0,0.36692,0
3440,1,1.594393,0
3441,0,0.073745,0
3442,1,1.084931,0
3443,1,0.194463,0
3444,1,0.882965,1
3445,0,0.415514,0
3446,0,-1.670543,0
3447,1,0.858135,1
3448,1,-0.858554,1
3449,0,0.481646,1
3450,0,0.752998,0
3451,1,0.817751,0
3452,1,1.649713,0
3453,0,0.010285,1
3454,1,0.561465,1
3455,1,0.492547,1
3456,0,-0.807409,0
3457,0,1.761035,0
3458,1,2.266355,1
3459,0,-0.946505,0
3460,1,-0.217382,0
3461,0,0.642566,0
3462,1,-0.746662,0
3463,1,-0.762468,0
3464,1,-0.857261,0
3465,0,0.590816,0
3466,1,-0.485758,0
3467,0,0.579125,0
3468,1,0.183982,0
3469,0,-0.585159,0
3470,0,-0.166121,0
3471,1,0.52574,1
3472,0,-0.215873,0
3473,1,0.257923,0
3474,1,-1.093218,0
3475,0,-0.645112,0
3476,1,-0.79342,0
3477,1,0.172841,0
3478,1,-0.760031,0
3479,0,0.542286,0
3480,1,0.751272,1
3481,1,1.189226,1
3482,1,0.763748,0
3483,0,-0.652705,0
3484,0,0.400541,0
3485,1,0.724965,0
3486,0,-0.324586,0
3487,1,0.745237,0
3488,0,-0.384324,0
3489,0,1.047678,0
3490,0,0.823544,0
3491,1,-0.64144,0
3492,0,-0.302261,0
3493,0,-1.292735,0
3494,1,1.048139,1
3495,0,-1.398589,0
3496,1,2.147216,0
3497,0,0.133137,0
3498,0,1.349381,0
3499,1,-1.040691,1
3500,1,-1.597034,0
3501,0,-0.346647,0
3502,0,-0.553206,0
3503,0,0.15431,0
3504,0,-1.801066,0
3505,0,-0.190568,0
3506,1,0.402257,0
3507,0,-1.896277,1
3508,0,-0.737449,0
3509,0,-1.923175,0
3510,0,0.160068,1
3511,0,-0.571727,0
3512,1,-0.724141,1
3513,1,-0.290315,0
3514,1,1.183758,1
3515,0,0.638814,1
3516,0,0.482918,0
3517,0,-0.488943,0
3518,0,1.291905,0
3519,0,-0.0219,0
3520,1,1.294618,0
3521,0,0.723116,0
3522,1,0.676519,1
3523,0,-0.614567,0
3524,1,-0.545123,0
3525,1,0.530147,1
3526,1,-0.387861,0
3527,0,1.253561,0
3528,0,0.271606,0
3529,1,-0.630103,0
3530,0,0.064505,0
3531,0,0.156353,0
3532,0,-0.272925,0
3533,1,-0.755728,0
3534,1,-0.569753,1
3535,1,0.582198,1
3536,0,-1.090052,0
3537,0,-2.671812,0
3538,0,0.050836,1
3539,1,1.546665,1
3540,0,-0.513391,0
3541,0,-0.513308,0
3542,1,0.445924,0
3543,0,-0.354584,0
3544,0,-0.041026,0
3545,0,0.326045,0
3546,0,0.04414,1
3547,0,-0.84818,0
3548,0,-2.150677,0
3549,1,0.124986,0
3550,1,0.074332,0
3551,1,0.761923,1
3552,0,-0.620665,0
3553,1,0.15661,1
3554,0,-1.0438,0
3555,0,-0.309604,0
3556,0,0.886029,0
3557,0,0.390699,1
3558,0,-0.715944,0
3559,1,0.033401,0
3560,0,-0.241723,0
3561,0,-1.217559,0
3562,0,1.254811,1
3563,0,-0.914849,0
3564,0,-0.275711,0
3565,1,0.614689,0
3566,0,0.675863,0
3567,1,0.45368,0
3568,0,-0.655877,0
3569,0,-0.816339,0
3570,0,0.35707,1
3571,1,1.291257,0
3572,1,0.092872,0
3573,1,0.415539,0
3574,0,0.000628,0
3575,0,-0.997327,1
3576,0,-1.165454,0
3577,0,0.512009,0
3578,0,0.370288,0
3579,1,1.402351,1
3580,1,-0.981376,0
3581,0,-0.463111,0
3582,0,0.813977,0
3583,1,0.977726,0
3584,0,-0.540797,0
3585,0,-0.392682,0
3586,0,-0.340906,0
3587,0,-0.357108,0
3588,0,0.458138,0
3589,0,0.227201,0
3590,0,-0.789111,1
3591,0,0.621044,1
3592,1,0.220382,1
3593,1,-0.351473,0
3594,1,0.305181,0
3595,0,-0.11106,0
3596,1,0.543552,0
3597,0,-1.606167,0
3598,0,-0.780797,0
3599,0,-1.481949,0
3600,0,-0.670658,0
3601,0,-0.712299,0
3602,1,1.247264,0
3603,0,-0.125247,0
3604,0,-0.065062,0
3605,1,0.119194,1
3606,0,-1.319263,0
3607,0,-0.184204,0
3608,0,-0.780042,1
3609,0,-0.631065,1
3610,0,0.802223,0
3611,0,0.09585,0
3612,0,-0.595852,1
3613,1,1.220551,0
3614,1,4.755003,1
3615,1,0.30474,0
3616,1,0.648786,0
3617,0,-0.365456,0
3618,1,-0.263822,0
3619,1,0.263461,1
3620,0,-1.014558,0
3621,1,1.416727,0
3622,0,0.312693,0
3623,1,0.863211,1
3624,1,0.62877,0
3625,0,1.373495,0
3626,1,-0.058206,0
3627,0,-0.111369,0
3628,0,-1.601328,0
3629,1,0.167427,0
3630,0,-0.909851,0
3631,1,0.061052,0
3632,1,1.326466,1
3633,1,1.687207,1
3634,1,-0.407405,0
3635,1,1.020222,0
3636,1,0.945479,1
3637,0,0.948399,0
3638,0,-1.171361,0
3639,0,0.390978,0
3640,1,0.814702,0
3641,0,-0.430225,0
3642,1,0.316172,0
3643,1,0.475236,0
3644,0,0.469199,0
3645,0,3.206982,0
3646,0,0.319808,0
3647,0,0.040157,1
3648,0,0.363861,0
3649,0,0.176409,1
3650,1,0.61394,0
3651,0,-0.015835,1
3652,1,-1.562891,0
3653,0,0.259542,0
3654,1,-0.073483,0
3655,1,0.081482,0
3656,1,0.519501,0
3657,0,0.38432,0
3658,1,1.509101,1
3659,0,-0.492928,0
3660,0,0.333797,0
3661,0,-2.388,0
3662,0,-0.623682,0
3663,0,-1.151036,0
3664,0,-0.516784,1
3665,1,1.592955,1
3666,1,-0.122563,0
3667,0,1.416,0
3668,1,0.617568,0
3669,0,-0.261047,0
3670,1,-0.402992,1
3671,0,-1.635332,1
3672,1,1.704934,1
3673,0,-0.162255,0
3674,0,-1.223623,0
3675,1,-0.260083,0
3676,0,-0.9176,0
3677,1,0.086617,1
3678,1,0.523259,0
3679,1,-0.207728,1
3680,1,0.23719,0
3681,0,1.193706,0
3682,1,-1.205949,0
3683,0,-2.539771,0
3684,1,0.652352,1
3685,0,0.545682,0
3686,0,-0.259775,0
3687,0,-0.06715,0
3688,0,0.895458,0
3689,1,0.711775,1
3690,1,0.695245,0
3691,1,-0.199447,1
3692,0,-0.000215,0
3693,1,1.178347,1
3694,0,-2.092586,0
3695,1,-0.467242,0
3696,0,1.446406,1
3697,0,-1.091116,0
3698,1,-1.245355,0
3699,0,-1.632184,0
3700,0,0.401699,0
3701,0,-0.162253,1
3702,0,-0.205272,0
3703,1,-0.195483,0
3704,0,-0.332582,0
3705,1,0.697915,0
3706,0,-2.442827,1
3707,1,-0.404427,0
3708,1,-1.315536,0
3709,0,0.462286,1
3710,0,0.719216,0
3711,1,-0.291291,1
3712,0,-1.097126,0
3713,1,0.518754,1
3714,1,0.276953,1
3715,1,0.764138,0
3716,0,-0.074636,1
3717,1,-0.269837,1
3718,1,0.121972,0
3719,1,-0.229177,0
3720,0,-1.037276,0
3721,1,-0.815988,0
3722,1,1.66868,0
3723,0,-0.405268,1
3724,0,-1.250207,0
3725,1,1.154522,0
3726,1,1.072028,1
3727,0,0.190334,1
3728,0,-0.761851,0
3729,1,-1.859624,0
3730,1,0.214628,0
3731,0,-2.556283,0
3732,0,-1.182574,0
3733,1,0.203446,0
3734,1,1.715799,1
3735,0,1.48924,0
3736,1,0.711673,1
3737,1,-0.468735,0
3738,0,-0.748071,0
3739,0,-0.028537,0
3740,0,-0.405441,1
3741,0,-0.346986,0
3742,1,0.072399,0
3743,0,0.018808,0
3744,0,1.678566,0
3745,0,-0.418444,0
3746,0,0.881159,1
3747,0,-1.134069,1
3748,0,-0.303115,0
3749,0,0.603213,1
3750,1,2.226996,0
3751,0,-0.211071,0
3752,1,0.54995,0
3753,1,-0.20393,0
3754,1,1.4717,0
3755,0,-0.949299,0
3756,1,0.329016,0
3757,1,-1.665291,0
3758,1,1.832091,1
3759,0,-1.06265,0
3760,1,-0.571454,1
3761,1,0.228001,0
3762,0,0.919092,0
3763,1,-0.792017,0
3764,0,0.873193,0
3765,0,0.265041,0
3766,1,0.933365,0
3767,0,-0.099313,0
3768,0,-0.479696,0
3769,0,0.637717,0
3770,0,-0.754853,0
3771,0,-1.063007,1
3772,0,1.609392,0
3773,0,-0.350619,0
3774,0,-1.819642,0
3775,1,0.254707,0
3776,0,0.68821,0
3777,0,-1.589626,0
3778,0,-1.789501,0
3779,0,-0.45837,0
3780,1,0.803531,1
3781,1,0.549216,0
3782,0,-0.319326,0
3783,1,0.45806,1
3784,0,1.053875,0
3785,1,-0.177907,0
3786,0,-0.910878,0
3787,0,-0.819621,0
3788,0,-2.173552,0
3789,0,-0.436902,0
3790,0,-0.795947,0
3791,0,0.349254,1
3792,0,-0.057839,0
3793,0,0.26592,1
3794,0,-1.843908,0
3795,1,2.349388,1
3796,1,1.715364,1
3797,0,2.016149,0
3798,1,0.59614,1
3799,0,-1.757747,0
3800,0,-0.949162,0
3801,1,0.470278,0
3802,1,0.937677,0
3803,0,-0.669196,0
3804,0,-1.073689,0
3805,1,-0.061902,0
3806,0,1.067827,1
3807,0,-1.045121,0
3808,0,-0.641754,0
3809,0,0.754097,0
3810,1,1.330191,1
3811,0,-0.539677,0
3812,1,-0.43023,0
3813,1,1.089665,0
3814,0,-0.070234,0
3815,1,-0.041572,1
3816,1,1.196083,1
3817,1,-1.006643,0
3818,1,-0.082761,0
3819,1,0.041401,0
3820,0,-0.488524,0
3821,0,-0.629339,1
3822,1,0.230298,0
3823,0,0.046047,0
3824,0,-0.808997,0
3825,1,-0.553143,1
3826,0,-0.989191,0
3827,0,-0.196636,0
3828,1,0.405199,0
3829,1,-0.557187,0
3830,0,-0.288581,0
3831,0,-0.677186,0
3832,0,-1.22756,1
3833,0,-0.654124,0
3834,1,0.559183,0
3835,0,-0.726954,0
3836,0,0.361628,0
3837,0,-0.172072,0
3838,0,-0.002671,0
3839,1,0.682387,1
3840,1,1.267501,0
3841,0,0.254291,0
3842,1,-0.416287,1
3843,1,-0.133143,0
3844,1,-0.791261,0
3845,1,1.600796,0
3846,1,1.609867,1
3847,1,-1.27839,0
3848,1,-1.299382,0
3849,0,-0.630702,0
3850,0,-1.031548,0
3851,0,0.665327,0
3852,1,0.418793,0
3853,0,-1.150739,0
3854,1,1.455749,0
3855,1,2.849645,1
3856,1,-0.3293,0
3857,1,-2.530014,0
3858,0,0.574868,0
3859,1,1.010823,1
3860,0,-0.041957,0
3861,1,1.644247,0
3862,1,0.271171,1
3863,0,0.09467,1
3864,1,-0.38475,0
3865,1,0.677739,0
3866,0,0.54132,0
3867,1,0.362895,0
3868,0,0.181789,0
3869,0,-0.971951,0
3870,1,0.235564,0
3871,0,-1.265039,0
3872,0,0.952172,1
3873,1,1.266944,0
3874,1,-1.3282,1
3875,0,-0.295015,0
3876,1,-0.845517,0
3877,0,0.161163,0
3878,0,0.754425,1
3879,0,-0.78804,0
3880,1,-0.56117,0
3881,1,0.873572,0
3882,0,0.661883,0
3883,0,0.744566,1
3884,1,0.904908,0
3885,0,0.661943,0
3886,0,-0.364595,0
3887,0,0.647661,1
3888,0,0.30719,0
3889,1,-0.700133,0
3890,0,-1.330864,0
3891,0,0.545467,0
3892,1,-0.816669,0
3893,0,-0.520806,0
3894,0,0.946943,0
3895,0,0.2694,0
3896,0,-0.114013,0
3897,1,1.463573,0
3898,1,1.783887,0
3899,0,1.258341,1
3900,0,-0.960692,0
3901,0,0.059603,0
3902,0,0.20009,1
3903,1,-0.88318,0
3904,1,0.204521,0
3905,0,-1.946119,0
3906,0,-0.017499,1
3907,0,-0.230088,0
3908,0,2.007189,0
3909,1,0.688752,0
3910,1,0.229296,0
3911,0,0.383248,0
3912,0,0.634097,1
3913,0,0.600063,0
3914,1,0.141403,0
3915,1,0.897693,0
3916,0,0.099948,1
3917,0,-0.618774,0
3918,0,0.774136,1
3919,1,1.549841,0
3920,1,1.141531,0
3921,0,-0.571692,0
3922,1,1.539143,0
3923,0,-0.444847,0
3924,1,0.487001,0
3925,1,0.003383,0
3926,0,-0.604484,0
3927,1,0.752467,1
3928,0,0.778636,0
3929,0,-0.420678,0
3930,0,0.99348,0
3931,1,0.174869,0
3932,0,-0.523996,0
3933,0,0.58762,0
3934,1,0.039422,1
3935,1,0.1329,1
3936,1,-0.855758,0
3937,0,0.298156,0
3938,0,-0.415312,0
3939,1,0.176287,0
3940,1,1.112965,0
3941,1,1.315214,0
3942,0,-1.593881,0
3943,0,-0.378536,0
3944,0,-1.355137,0
3945,0,-1.187109,0
3946,0,-0.62928,0
3947,0,2.332166,0
3948,1,0.150927,0
3949,1,0.813111,1
3950,0,-1.507046,0
3951,1,0.426094,1
3952,0,-1.433413,0
3953,1,1.313966,0
3954,1,0.475323,0
3955,0,-0.379704,0
3956,0,-2.346457,0
3957,0,0.530831,0
3958,1,1.377346,0
3959,1,1.239843,1
3960,0,1.629644,0
3961,0,-1.265377,0
3962,0,0.611293,0
3963,1,0.94812,0
3964,0,-1.495822,0
3965,0,0.17986,0
3966,0,1.219947,1
3967,1,0.025652,1
3968,0,-0.525537,0
3969,1,-1.540298,0
3970,1,-0.035775,0
3971,1,1.217564,1
3972,1,0.340886,1
3973,0,1.063603,0
3974,1,0.535943,0
3975,1,-0.075252,1
3976,0,-0.212681,0
3977,0,-0.976305,0
3978,0,-1.522702,0
3979,0,-0.531627,1
3980,1,0.41209,0
3981,0,-0.219471,1
3982,1,-0.174402,0
3983,1,0.400064,0
3984,1,-2.053816,1
3985,1,-0.795924,0
3986,0,-0.734157,0
3987,0,-0.410338,0
3988,1,1.624082,0
3989,0,-1.034988,0
3990,0,-0.63548,0
3991,0,-0.339494,0
3992,1,1.861999,1
3993,0,-2.113372,0
3994,1,1.560119,0
3995,0,0.175196,1
3996,0,0.772016,0
3997,1,1.834508,1
3998,0,0.699523,1
3999,0,0.075267,0
4000,1,1.328953,0
