ward,period,intervention,y
11,7,1,57.1868
11,7,1,50.5932
11,7,1,43.2953
12,1,0,57.2068
12,1,0,50.0772
12,1,0,46.2866
12,1,0,47.0511
12,1,0,53.7027
12,1,0,43.4187
12,1,0,43.6045
12,1,0,41.3765
12,1,0,46.1256
12,1,0,54.7649
12,1,0,53.8034
12,1,0,48.5947
12,1,0,39.7163
12,1,0,39.8049
12,1,0,42.8938
12,1,0,47.7363
12,1,0,34.2753
12,1,0,54.3863
12,1,0,47.962
12,1,0,55.1126
12,1,0,60.963
12,1,0,57.9727
12,1,0,41.0623
12,1,0,38.2721
12,1,0,53.1713
12,1,0,41.3844
12,1,0,48.1532
12,1,0,54.3924
12,1,0,46.6681
12,1,0,47.0003
12,1,0,62.937
12,1,0,49.6163
12,1,0,50.7154
12,1,0,42.8804
12,1,0,42.1242
12,1,0,55.5356
12,1,0,47.0037
12,1,0,40.1026
12,1,0,42.2974
12,1,0,58.3766
12,1,0,38.032
12,1,0,48.7107
12,1,0,53.2521
12,1,0,65.9401
12,1,0,48.423
12,1,0,49.8133
12,1,0,52.0256
12,1,0,48.8734
12,1,0,42.1508
12,1,0,63.8236
12,2,0,54.89
12,2,0,46.9098
12,2,0,49.2586
12,2,0,55.3231
12,2,0,42.7355
12,2,0,32.5547
12,2,0,50.6748
12,2,0,56.5788
12,2,0,57.6064
12,2,0,33.9687
12,2,0,43.2773
12,2,0,45.4933
12,2,0,58.1449
12,2,0,49.7832
12,2,0,68.0882
12,2,0,48.7073
12,2,0,39.0808
12,2,0,49.0576
12,2,0,48.0707
12,2,0,38.8669
12,2,0,47.2713
12,2,0,48.6816
12,2,0,41.6364
12,2,0,52.0424
12,2,0,51.9901
12,2,0,58.563
12,2,0,58.4118
12,2,0,59.7705
12,2,0,37.6242
12,2,0,52.0685
12,2,0,50.056
12,2,0,50.468
12,2,0,59.3095
12,2,0,55.8484
12,2,0,54.2059
12,2,0,47.9208
12,2,0,58.7994
12,2,0,48.3112
12,2,0,42.5848
12,2,0,44.6629
12,2,0,53.2414
12,2,0,49.1747
12,2,0,28.8149
12,2,0,42.5748
12,2,0,41.0747
12,2,0,40.1848
12,2,0,47.1259
12,2,0,51.0871
12,2,0,43.6134
12,2,0,56.7867
12,3,0,47.5303
12,3,0,75.1471
12,3,0,50.7188
12,3,0,46.3712
12,3,0,68.7836
12,3,0,49.6928
12,3,0,48.7445
12,3,0,65.4935
12,3,0,65.0649
12,3,0,51.7309
12,3,0,33.0868
12,3,0,61.9947
12,3,0,48.1783
12,3,0,50.8771
12,3,0,51.2438
12,3,0,39.393
12,3,0,69.8879
12,3,0,52.2609
12,3,0,53.0768
12,3,0,51.2426
12,3,0,33.7039
12,3,0,46.0997
12,3,0,38.502
12,3,0,43.2785
12,3,0,29.4199
12,3,0,42.9979
12,3,0,57.9937
12,3,0,44.1008
12,3,0,39.149
12,3,0,53.0292
12,3,0,46.4914
12,3,0,59.3992
12,3,0,51.2338
12,3,0,56.1731
12,3,0,40.7106
12,3,0,60.8253
12,3,0,39.5954
12,3,0,61.5783
12,3,0,35.275
12,3,0,50.7451
12,3,0,52.3841
12,3,0,41.8727
12,3,0,39.0028
12,3,0,53.0584
12,3,0,33.4897
12,3,0,65.6475
12,3,0,53.4701
12,3,0,52.1621
12,3,0,57.5521
12,3,0,52.5092
12,4,0,44.1154
12,4,0,50.6884
12,4,0,44.6288
12,4,0,43.9451
12,4,0,44.575
12,4,0,64.8416
12,4,0,48.3223
12,4,0,60.2351
12,4,0,58.804
12,4,0,37.6146
12,4,0,46.1359
12,4,0,52.9852
12,4,0,46.043
12,4,0,41.6755
12,4,0,55.8578
12,4,0,46.9322
12,4,0,44.6312
12,4,0,55.8575
12,4,0,48.494
12,4,0,47.9593
12,4,0,49.6797
12,4,0,28.9769
12,4,0,49.5954
12,4,0,52.8645
12,4,0,51.9771
12,4,0,32.8853
12,4,0,69.3396
12,4,0,59.2715
12,4,0,61.4102
12,4,0,53.4382
12,4,0,41.1669
12,4,0,54.3111
12,4,0,41.5847
12,4,0,55.1929
12,4,0,41.0431
12,4,0,52.2921
12,4,0,66.4786
12,4,0,50.8684
12,4,0,47.9742
12,4,0,36.1582
12,4,0,63.4898
12,4,0,48.9324
12,4,0,43.0675
12,4,0,58.9264
12,4,0,64.6899
12,4,0,47.9017
12,4,0,55.4263
12,4,0,48.5222
12,4,0,52.9469
12,4,0,46.7708
12,5,0,49.9464
12,5,0,55.1387
12,5,0,64.9098
12,5,0,48.7215
12,5,0,49.1896
12,5,0,38.3129
12,5,0,43.9621
12,5,0,60.5685
12,5,0,55.2442
12,5,0,30.0667
12,5,0,40.2829
12,5,0,52.8337
12,5,0,49.9111
12,5,0,51.9766
12,5,0,54.0704
12,5,0,63.9008
12,5,0,50.468
12,5,0,39.3548
12,5,0,54.974
12,5,0,57.3845
12,5,0,56.4761
12,5,0,68.7753
12,5,0,43.1363
12,5,0,60.058
12,5,0,53.1761
12,5,0,60.3604
12,5,0,57.058
12,5,0,56.3894
12,5,0,61.2765
12,5,0,48.8817
12,5,0,40.1172
12,5,0,66.9933
12,5,0,56.6381
12,5,0,42.2306
12,5,0,51.1063
12,5,0,66.1292
12,5,0,51.9208
12,5,0,42.4416
12,5,0,41.8011
12,5,0,45.5958
12,5,0,63.3252
12,5,0,61.2794
12,5,0,53.5402
12,5,0,50.7588
12,5,0,49.267
12,5,0,46.9012
12,5,0,52.7948
12,5,0,40.281
12,5,0,54.8092
12,5,0,47.4294
12,6,0,49.3577
12,6,0,47.1283
12,6,0,54.4373
12,6,0,58.2852
12,6,0,53.374
12,6,0,72.6556
12,6,0,54.5489
12,6,0,43.7167
12,6,0,59.4817
12,6,0,38.8878
12,6,0,50.4872
12,6,0,45.0663
12,6,0,46.4021
12,6,0,65.4595
12,6,0,54.9489
12,6,0,60.548
12,6,0,50.4289
12,6,0,44.1211
12,6,0,65.6599
12,6,0,47.665
12,6,0,54.2725
12,6,0,59.9388
12,6,0,51.0412
12,6,0,63.6922
12,6,0,47.5121
12,6,0,46.3765
12,6,0,56.1229
12,6,0,55.2297
12,6,0,52.6684
12,6,0,55.6079
12,6,0,56.1711
12,6,0,50.9379
12,6,0,54.6984
12,6,0,43.6162
12,6,0,41.3643
12,6,0,59.3903
12,6,0,48.7088
12,6,0,71.6859
12,6,0,55.6368
12,6,0,60.6085
12,6,0,48.6157
12,6,0,56.6324
12,6,0,43.3728
12,6,0,44.1441
12,6,0,32.7886
12,6,0,43.5844
12,6,0,63.1539
12,6,0,55.0733
12,6,0,56.826
12,6,0,45.373
12,7,1,64.6591
12,7,1,34.1258
12,7,1,56.0202
12,7,1,50.3965
12,7,1,48.8297
12,7,1,63.2556
12,7,1,42.4465
12,7,1,38.9766
12,7,1,47.0743
12,7,1,54.9888
12,7,1,50.0959
12,7,1,61.283
12,7,1,56.5199
12,7,1,59.8224
12,7,1,57.0306
12,7,1,50.8565
12,7,1,51.4383
12,7,1,42.1212
12,7,1,44.154
12,7,1,33.4808
12,7,1,52.4624
12,7,1,56.6165
12,7,1,47.279
12,7,1,48.0421
12,7,1,53.5321
12,7,1,41.469
12,7,1,49.4102
12,7,1,51.0544
12,7,1,61.9256
12,7,1,54.5499
12,7,1,54.3466
12,7,1,65.2419
12,7,1,54.4569
12,7,1,53.2664
12,7,1,46.1619
12,7,1,44.9616
12,7,1,40.5488
12,7,1,74.0622
12,7,1,53.7718
12,7,1,71.5528
12,7,1,47.468
12,7,1,50.5728
12,7,1,69.9392
12,7,1,38.6749
12,7,1,53.3662
12,7,1,45.6106
12,7,1,56.5868
12,7,1,51.6239
12,7,1,52.4264
12,7,1,54.9791
